TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
TX001333,AC00051,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,Engineer,2024-11-04 08:07:18,185.81,32.0,116.00000000000001,1.0,9588.71,0
TX001334,AC00250,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,Student,2024-11-04 08:12:12,66.01,49.0,179.0,1.0,3475.99,2
TX001335,AC00304,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,Doctor,2024-11-04 08:09:43,447.95,29.0,75.0,1.0,7544.399999999999,0
TX001336,AC00007,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,Engineer,2024-11-04 08:10:50,279.3,19.0,48.0,1.0,1193.61,1
TX001337,AC00017,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,Retired,2024-11-04 08:08:09,611.15,27.0,121.0,1.0,892.8299999999999,1
TX001338,AC00158,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,Retired,2024-11-04 08:12:07,275.2,54.0,81.0,1.0,1230.12,1
TX001339,AC00110,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,Doctor,2024-11-04 08:11:24,427.79,18.0,189.0,1.0,1479.67,1
TX001340,AC00175,2023-04-14 16:52:23,Credit,Washington,D000180,194.29.57.163,M087,Online,Retired,2024-11-04 08:09:54,469.13,54.0,139.0,1.0,1265.28,1
TX001341,AC00079,2023-08-25 16:30:02,Credit,Boston,D000250,116.175.11.222,M027,Online,Doctor,2024-11-04 08:11:35,102.81,76.0,47.0,1.0,3228.87,1
TX001342,AC00403,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,Online,Student,2024-11-04 08:08:21,22.61,19.0,145.0,1.0,1111.67,1
TX001343,AC00228,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,Retired,2024-11-04 08:11:58,68.28,56.0,293.0,1.0,3213.16,1
TX001344,AC00344,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,Online,Doctor,2024-11-04 08:10:44,33.65,63.0,146.0,1.0,12719.93,3
TX001345,AC00466,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,Retired,2024-11-04 08:12:23,362.68,63.0,137.0,1.0,2040.77,1
TX001346,AC00204,2023-09-05 17:34:08,Debit,Seattle,D000422,44.197.126.59,M067,Online,Student,2024-11-04 08:10:37,73.23,20.0,172.0,1.0,1309.85,1
TX001347,AC00030,2023-03-20 16:29:02,Credit,Sacramento,D000309,179.132.235.182,M017,Online,Engineer,2024-11-04 08:08:47,654.49,25.0,104.0,1.0,164.61,1
TX001348,AC00455,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,Online,Student,2024-11-04 08:06:44,18.56,49.0,161.0,1.0,4230.37,2
TX001349,AC00094,2023-06-01 16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,Doctor,2024-11-04 08:08:02,389.05,27.0,41.0,1.0,761.0,1
TX001350,AC00185,2023-05-01 16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,Student,2024-11-04 08:12:18,66.91,39.0,85.0,1.0,871.1,1
TX001351,AC00351,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,ATM,Retired,2024-11-04 08:09:15,335.48,45.0,155.0,1.0,3023.16,1
TX001352,AC00335,2023-02-27 17:06:57,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,Doctor,2024-11-04 08:12:09,38.14,19.0,174.0,1.0,1119.21,1
TX001353,AC00409,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,Engineer,2024-11-04 08:06:41,1076.98,60.0,173.0,1.0,11833.73,3
TX001354,AC00312,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,Retired,2024-11-04 08:09:11,360.02,68.0,68.00000000000001,1.0,6400.59,2
TX001355,AC00097,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,Student,2024-11-04 08:07:45,567.71,63.0,80.0,1.0,13884.24,3
TX001356,AC00447,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,ATM,Retired,2024-11-04 08:11:21,218.19,19.0,185.0,1.0,620.83,1
TX001357,AC00280,2023-11-08 18:32:44,Debit,Mesa,D000013,147.234.20.46,M062,ATM,Doctor,2024-11-04 08:11:01,209.99,19.0,40.0,1.0,1938.0100000000002,1
TX001358,AC00023,2023-02-27 16:15:53,Debit,Tucson,D000237,180.224.54.115,M027,ATM,Engineer,2024-11-04 08:10:52,11.02,19.0,280.0,1.0,964.79,1
TX001359,AC00077,2023-06-21 17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,Doctor,2024-11-04 08:08:49,83.43,56.0,109.0,1.0,1870.16,1
TX001360,AC00113,2023-01-09 16:08:52,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,Student,2024-11-04 08:11:01,344.97,34.0,106.0,1.0,5577.94,2
TX001361,,2023-10-16 16:47:15,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,Retired,2024-11-04 08:07:51,172.29,36.0,283.0,1.0,8700.8,0
TX001362,AC00136,2023-01-03 18:18:14,Debit,Denver,D000376,20.147.6.179,M038,Online,Engineer,2024-11-04 08:08:55,195.54,60.0,255.0,1.0,2794.66,1
TX001363,AC00204,2023-09-05 16:05:58,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,Retired,2024-11-04 08:09:36,101.23,45.0,87.0,1.0,6169.71,2
TX001364,AC00089,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,Doctor,2024-11-04 08:10:26,180.46,25.0,34.0,1.0,831.7499999999999,1
TX001365,AC00305,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,Engineer,2024-11-04 08:08:11,692.55,53.0,109.0,1.0,2451.56,1
TX001366,AC00338,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,Engineer,2024-11-04 08:08:22,147.31,34.0,91.99999999999999,1.0,13625.52,3
TX001367,AC00268,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,ATM,Doctor,2024-11-04 08:08:35,107.48,20.0,103.0,1.0,1379.39,1
TX001368,AC00363,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,Engineer,2024-11-04 08:07:23,1831.02,62.0,83.0,1.0,11498.01,3
TX001369,AC00316,2023-01-02 16:01:14,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,Student,2024-11-04 08:12:22,81.51,25.0,97.0,1.0,865.4899999999999,1
TX001370,AC00167,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,Engineer,2024-11-04 08:09:24,365.48,76.0,215.99999999999997,1.0,7147.4,0
TX001371,AC00405,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,Engineer,2024-11-04 08:10:05,491.1,35.0,125.0,1.0,7833.85,0
TX001372,AC00098,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,Doctor,2024-11-04 08:11:40,452.8,80.0,151.0,1.0,4840.67,2
TX001373,AC00116,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,Engineer,2024-11-04 08:11:57,645.04,70.0,78.0,1.0,7361.47,0
TX001374,AC00267,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,Engineer,2024-11-04 08:11:14,169.28,45.0,114.0,1.0,5128.44,2
TX001375,AC00447,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,Doctor,2024-11-04 08:07:50,88.42,62.0,91.0,1.0,12381.45,3
TX001376,AC00042,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,Student,2024-11-04 08:11:50,155.53,29.0,66.0,1.0,4008.05,2
TX001377,AC00074,2023-05-04 17:49:33,Debit,Fresno,D000530,,M019,Online,Engineer,2024-11-04 08:09:46,991.8200000000002,43.0,300.0,1.0,3493.13,2
TX001378,AC00063,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,Doctor,2024-11-04 08:10:02,39.24,77.0,106.0,1.0,6462.41,2
TX001379,AC00085,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,Online,Doctor,2024-11-04 08:09:57,152.01,42.0,111.0,3.0,4625.12,2
TX001380,AC00126,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,Retired,2024-11-04 08:07:12,78.77,48.0,50.00000000000001,1.0,6470.57,2
TX001381,AC00471,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,Doctor,2024-11-04 08:10:18,26.5,48.0,179.0,1.0,4854.83,2
TX001382,AC00304,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,Retired,2024-11-04 08:10:23,83.62,48.0,146.0,1.0,12652.22,3
TX001383,AC00242,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,Doctor,2024-11-04 08:11:43,142.78,68.0,150.0,1.0,11705.88,3
TX001384,AC00261,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,Branch,Retired,2024-11-04 08:09:07,55.99,35.0,95.0,1.0,932.61,1
TX001385,AC00338,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,Student,2024-11-04 08:09:29,774.48,61.0,30.999999999999996,1.0,11613.58,3
TX001386,AC00292,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,Retired,2024-11-04 08:09:14,105.37,25.0,160.0,1.0,1068.55,1
TX001387,AC00024,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,Student,2024-11-04 08:11:01,118.83,28.0,295.0,1.0,1616.3,1
TX001388,AC00441,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,Student,2024-11-04 08:11:52,46.22,23.0,217.0,1.0,471.2799999999999,1
TX001389,AC00412,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,ATM,Student,2024-11-04 08:08:37,659.71,21.0,148.0,1.0,106.86,1
TX001390,AC00315,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,Branch,Student,2024-11-04 08:11:47,377.97,72.0,160.0,1.0,2457.1,1
TX001391,AC00120,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,Branch,Doctor,2024-11-04 08:10:23,114.1,69.0,148.0,1.0,5882.12,2
TX001392,AC00462,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,Doctor,2024-11-04 08:10:55,11.3,55.0,41.0,1.0,1938.99,1
TX001393,AC00481,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,Doctor,2024-11-04 08:11:04,95.5,57.0,17.0,1.0,4079.09,2
TX001394,AC00166,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,Engineer,2024-11-04 08:11:41,130.93,28.0,149.0,1.0,860.1199999999999,1
TX001395,AC00438,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,Engineer,2024-11-04 08:09:52,272.97,68.0,174.0,1.0,7811.310000000001,0
TX001396,,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,Online,Doctor,2024-11-04 08:07:12,73.35,24.0,47.0,1.0,1181.84,1
TX001397,AC00041,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,Student,2024-11-04 08:11:26,29.94,58.0,243.0,1.0,10915.54,3
TX001398,AC00141,2023-06-28 17:58:48,Credit,Tucson,D000451,191.25.177.160,M058,Online,Student,2024-11-04 08:07:01,307.24,19.0,136.0,2.0,1670.72,1
TX001399,AC00410,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,Doctor,2024-11-04 08:08:51,50.52,20.0,140.0,1.0,1121.19,1
TX001400,AC00362,2023-09-27 16:25:38,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,Doctor,2024-11-04 08:09:31,820.46,53.0,243.0,1.0,5621.86,2
TX001401,AC00315,2023-09-20 16:30:06,Debit,Austin,D000696,201.114.165.141,M033,Online,Doctor,2024-11-04 08:10:15,153.07,56.0,116.00000000000001,1.0,8873.43,0
TX001402,AC00092,2023-10-06 18:39:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,,2024-11-04 08:07:05,52.94,41.0,146.0,1.0,6990.92,0
TX001403,AC00133,2023-01-11 17:27:56,Debit,Tucson,D000442,19.20.13.234,M002,Branch,Engineer,2024-11-04 08:09:20,384.41,60.0,65.0,1.0,7831.56,0
TX001404,AC00069,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,Student,2024-11-04 08:07:20,235.42,51.0,175.0,1.0,6173.23,2
TX001405,AC00498,2023-05-08 16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,Doctor,2024-11-04 08:07:00,114.23,56.0,64.0,1.0,9523.72,0
TX001406,AC00006,2023-08-11 17:12:30,Debit,Detroit,D000044,51.250.46.149,M009,ATM,Student,2024-11-04 08:09:23,12.62,33.0,61.00000000000001,1.0,6420.47,2
TX001407,AC00104,2023-08-24 17:13:38,Debit,New York,D000122,59.12.96.11,M058,Online,Engineer,2024-11-04 08:09:50,997.37,23.0,145.0,1.0,1146.09,1
TX001408,AC00311,2023-02-21 17:42:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,Student,2024-11-04 08:08:54,373.52,35.0,235.0,1.0,6430.41,2
TX001409,AC00144,,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,Doctor,2024-11-04 08:07:30,336.05,28.0,164.0,1.0,1635.05,1
TX001410,AC00157,2023-12-04 16:23:00,Debit,Seattle,D000076,21.28.32.1,M074,Branch,Retired,2024-11-04 08:08:07,366.93,66.0,33.0,1.0,6697.79,2
TX001411,AC00171,2023-12-21 17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,Student,2024-11-04 08:06:47,112.27,58.0,102.0,1.0,7369.89,0
TX001412,AC00374,2023-06-08 18:54:04,Debit,Boston,D000649,148.112.151.27,M100,Online,Engineer,2024-11-04 08:08:24,494.9599999999999,40.0,132.0,1.0,6903.68,0
TX001413,AC00219,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,Doctor,2024-11-04 08:07:24,561.58,65.0,22.999999999999996,1.0,11748.86,3
TX001414,AC00405,2023-01-16 18:02:19,Credit,Miami,D000280,172.111.76.65,M014,ATM,Retired,2024-11-04 08:06:30,440.94,42.0,148.0,1.0,7303.23,0
TX001415,AC00075,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,Student,2024-11-04 08:12:22,71.9,29.0,51.00000000000001,1.0,10619.35,3
TX001416,AC00136,2023-11-20 16:31:36,Credit,Austin,D000380,167.104.180.235,M060,Online,Student,2024-11-04 08:08:39,256.66,54.0,137.0,1.0,1794.5,1
TX001417,AC00056,2023-04-24 17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,Engineer,2024-11-04 08:07:40,166.55,59.0,99.0,1.0,12970.21,3
TX001418,AC00368,2023-01-06 17:35:08,Debit,Dallas,D000379,7.105.184.86,M075,ATM,Student,2024-11-04 08:11:28,276.26,56.0,143.0,1.0,120.88999999999999,1
TX001419,AC00261,2023-03-15 16:47:45,Debit,Houston,D000011,156.96.135.18,M076,Online,Retired,2024-11-04 08:10:18,35.46,67.0,164.0,1.0,5692.31,2
TX001420,AC00090,2023-06-26 17:38:22,Debit,Baltimore,D000122,17.36.132.202,M008,Online,Retired,2024-11-04 08:07:26,38.14,50.0,165.0,1.0,9879.87,0
TX001421,AC00297,2023-01-30 18:47:17,Debit,Seattle,D000509,51.196.87.214,M047,ATM,Doctor,2024-11-04 08:10:19,506.25999999999993,64.0,86.0,1.0,6266.65,2
TX001422,AC00144,2023-03-02 16:06:18,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,Engineer,2024-11-04 08:06:45,736.32,31.0,28.0,1.0,14268.95,3
TX001423,AC00207,2023-12-28 16:51:20,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,Student,2024-11-04 08:09:59,389.43,52.0,151.0,1.0,6449.83,2
TX001424,AC00443,2023-12-20 18:12:25,Debit,Detroit,D000474,49.31.186.82,M090,Branch,Doctor,2024-11-04 08:09:33,25.58,60.0,166.0,1.0,6741.41,2
TX001425,AC00179,2023-02-09 16:29:06,Debit,Dallas,D000072,49.31.186.82,M004,Online,Retired,2024-11-04 08:08:53,446.1,25.0,243.0,1.0,1008.44,1
TX001426,AC00175,2023-02-06 18:39:23,Debit,Memphis,D000605,6.204.110.7,M086,Online,Doctor,2024-11-04 08:10:40,147.74,23.0,15.0,1.0,1711.78,1
TX001427,AC00386,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,Student,2024-11-04 08:10:27,1228.81,26.0,254.0,1.0,1821.0,1
TX001428,AC00067,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,Student,2024-11-04 08:11:39,46.23,77.0,282.0,1.0,5107.75,2
TX001429,AC00369,2023-11-13 16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,Student,2024-11-04 08:06:56,265.37,33.0,77.0,1.0,5229.95,2
TX001430,AC00257,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,Retired,2024-11-04 08:11:40,342.57,20.0,91.0,1.0,339.16,1
TX001431,AC00059,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,Doctor,2024-11-04 08:09:39,417.26,32.0,45.0,1.0,10442.48,0
TX001432,AC00341,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,Engineer,2024-11-04 08:08:42,33.63,63.0,75.99999999999999,1.0,4324.4,2
TX001433,AC00357,2023-07-17 16:05:23,Debit,Omaha,D000144,161.195.172.148,M039,Online,Retired,2024-11-04 08:09:01,64.58,55.0,173.0,1.0,6292.29,2
TX001434,,2023-08-04 18:34:01,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,Engineer,2024-11-04 08:06:42,23.23,21.0,122.0,1.0,269.01,1
TX001435,AC00346,2023-03-13 16:26:30,Debit,Fresno,D000456,147.114.91.132,M001,ATM,Student,2024-11-04 08:11:23,278.88,64.0,179.0,2.0,1334.09,1
TX001436,AC00118,2023-03-07 16:51:37,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,Retired,2024-11-04 08:12:17,285.49,53.0,109.0,1.0,6366.84,2
TX001437,AC00275,2023-06-12 17:10:27,Credit,Mesa,D000059,100.4.40.132,M005,Online,Doctor,2024-11-04 08:07:58,71.87,22.0,258.0,1.0,1839.1,1
TX001438,AC00028,2023-02-07 17:38:18,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,Student,2024-11-04 08:12:07,308.8,53.0,41.0,1.0,3966.5399999999995,2
TX001439,AC00179,2023-09-15 17:31:42,Credit,Columbus,D000246,141.121.30.32,M012,Online,Doctor,2024-11-04 08:10:52,288.43,66.0,72.0,1.0,4577.09,2
TX001440,AC00090,2023-08-10 16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,Student,2024-11-04 08:07:15,147.46,65.0,205.0,1.0,7458.029999999999,0
TX001441,AC00367,2023-05-22 17:59:02,Credit,Seattle,D000310,44.197.126.59,M082,Online,Retired,2024-11-04 08:10:38,214.15,32.0,217.0,1.0,6397.29,2
TX001442,AC00441,2023-06-05 16:08:37,Credit,Houston,D000408,175.210.47.87,M067,Online,Engineer,2024-11-04 08:07:32,71.34,49.0,144.0,3.0,6345.03,2
TX001443,AC00266,2023-11-24 16:45:11,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,Retired,2024-11-04 08:07:34,170.36,30.0,118.0,1.0,6034.73,2
TX001444,,2023-12-22 17:08:55,Debit,Memphis,D000515,10.191.172.154,M014,Branch,Retired,2024-11-04 08:07:29,965.66,53.0,32.0,1.0,765.8099999999998,1
TX001445,AC00245,2023-03-27 18:08:06,Debit,Philadelphia,D000227,218.238.171.184,,Branch,Doctor,2024-11-04 08:11:54,736.53,55.0,120.0,1.0,9826.26,0
TX001446,AC00119,2023-10-18 16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,Doctor,2024-11-04 08:09:15,213.42,45.0,17.0,1.0,3736.3800000000006,2
TX001447,AC00061,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,Engineer,2024-11-04 08:08:36,94.09,27.0,203.0,1.0,646.8499999999999,1
TX001448,AC00080,2023-12-04 16:16:19,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,Engineer,2024-11-04 08:10:11,91.23,72.0,86.0,1.0,6385.12,2
TX001449,AC00254,2023-11-14 18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,Retired,2024-11-04 08:11:18,263.92,57.0,233.0,1.0,4161.71,2
TX001450,AC00218,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,Engineer,2024-11-04 08:11:14,77.5,51.0,201.0,1.0,11079.77,3
TX001451,AC00268,2023-05-08 18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,Engineer,2024-11-04 08:06:41,3.65,69.0,146.0,1.0,10017.11,0
TX001452,AC00460,2023-02-08 16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,Engineer,2024-11-04 08:07:24,43.88,26.0,251.0,1.0,1644.09,1
TX001453,AC00257,2023-06-22 17:18:09,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,Doctor,2024-11-04 08:12:06,224.79,18.0,129.0,1.0,528.38,1
TX001454,AC00398,2023-05-09 16:40:52,Debit,San Diego,D000499,80.75.92.66,M021,Branch,Doctor,2024-11-04 08:12:22,64.3,55.0,67.0,1.0,7530.299999999999,0
TX001455,AC00162,2023-11-13 16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,Doctor,2024-11-04 08:07:20,111.79,62.0,49.0,1.0,10887.59,3
TX001456,AC00015,2023-03-06 16:12:45,Debit,Louisville,D000233,76.136.92.235,M013,Branch,Doctor,2024-11-04 08:08:33,927.16,59.0,153.0,1.0,7104.61,0
TX001457,AC00462,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,Student,2024-11-04 08:09:44,613.7,61.0,37.0,1.0,7307.11,0
TX001458,AC00218,2023-06-26 16:10:25,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,Student,2024-11-04 08:08:28,26.07,20.0,18.999999999999996,3.0,349.98,1
TX001459,AC00217,2023-11-13 16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,Student,2024-11-04 08:08:59,170.45,60.0,199.0,1.0,2284.41,1
TX001460,AC00460,2023-05-05 16:10:24,Credit,San Jose,D000095,150.83.4.238,M052,Branch,Student,2024-11-04 08:09:32,344.27,22.0,123.0,1.0,1918.3600000000001,1
TX001461,AC00068,2023-11-17 16:50:08,Debit,Miami,D000195,138.87.180.254,M028,Online,Retired,2024-11-04 08:11:04,872.72,22.0,288.0,1.0,503.01,1
TX001462,AC00214,2023-05-22 17:45:02,Debit,Boston,D000275,65.149.11.248,M024,Branch,Retired,2024-11-04 08:11:19,292.95,37.0,56.0,1.0,1216.91,1
TX001463,AC00266,2023-12-01 16:33:43,Credit,Louisville,D000528,10.191.172.154,M044,Online,Retired,2024-11-04 08:09:25,28.44,18.0,243.0,1.0,1071.04,1
TX001464,AC00193,2023-05-22 16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,Retired,2024-11-04 08:08:19,209.02,21.0,74.0,1.0,187.9,1
TX001465,AC00132,2023-02-08 16:52:09,Credit,Houston,D000417,193.221.15.59,M061,Branch,Engineer,2024-11-04 08:11:18,20.05,72.0,171.0,1.0,7145.67,0
TX001466,AC00241,2023-04-17 18:42:04,Debit,Boston,D000638,66.226.179.193,M033,Online,Retired,2024-11-04 08:10:58,175.02,28.0,71.0,1.0,1493.88,1
TX001467,AC00015,2023-03-13 16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,Student,2024-11-04 08:09:57,89.5,41.0,134.0,1.0,8658.95,0
TX001468,AC00352,2023-10-13 16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,Doctor,2024-11-04 08:12:01,69.96,28.0,30.999999999999996,1.0,164.12,1
TX001469,AC00396,2023-11-02 16:05:49,Debit,San Jose,D000584,17.87.7.140,M096,ATM,Student,2024-11-04 08:09:50,376.78,21.0,88.0,1.0,841.6499999999999,1
TX001470,AC00174,2023-10-16 16:29:39,Debit,Boston,D000377,151.247.130.190,M029,Online,Student,,148.54,71.0,107.0,1.0,5677.05,2
TX001471,AC00024,2023-04-03 16:22:48,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,Engineer,2024-11-04 08:10:23,388.77,26.0,30.0,1.0,1658.49,1
TX001472,AC00250,2023-04-03 18:37:57,Debit,Detroit,D000503,92.214.76.157,M034,ATM,Engineer,2024-11-04 08:12:06,100.38,63.0,49.0,1.0,10171.68,0
TX001473,AC00373,2023-06-12 17:36:25,Debit,Tucson,D000160,98.255.160.110,M052,Branch,Doctor,2024-11-04 08:11:08,137.23,64.0,63.0,1.0,13847.99,3
TX001474,AC00030,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,Engineer,2024-11-04 08:10:13,870.3,51.0,229.0,1.0,3688.98,2
TX001475,AC00422,2023-07-10 18:34:22,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,Retired,2024-11-04 08:11:06,458.94,52.0,180.0,1.0,5619.95,2
TX001476,AC00229,2023-06-07 17:35:50,Debit,Dallas,D000213,106.244.1.47,M089,ATM,Doctor,2024-11-04 08:06:35,327.35,20.0,175.0,1.0,342.08,1
TX001477,AC00002,2023-05-05 16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,Doctor,2024-11-04 08:09:03,757.15,53.0,37.99999999999999,1.0,4702.86,2
TX001478,AC00227,2023-12-22 18:24:01,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,Student,2024-11-04 08:07:23,47.23,73.0,160.0,1.0,6659.81,2
TX001479,AC00393,2023-09-25 16:23:23,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,Engineer,2024-11-04 08:11:16,239.41,42.0,247.99999999999997,1.0,7860.65,0
TX001480,AC00042,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,Student,2024-11-04 08:12:13,170.97,26.0,292.0,1.0,1265.27,1
TX001481,AC00111,2023-12-11 18:43:00,Debit,Houston,D000697,,M078,Online,Retired,2024-11-04 08:11:33,262.43,37.0,274.0,5.0,12841.01,3
TX001482,AC00178,2023-10-19 17:34:53,Debit,Seattle,D000690,199.6.127.153,M007,Branch,Doctor,2024-11-04 08:11:23,659.15,22.0,204.0,1.0,1241.59,1
TX001483,AC00218,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,Engineer,2024-11-04 08:08:34,31.53,25.0,283.0,1.0,874.93,1
